21,97.2954507347,0.424571061903,0.923076923077,0.0769230769231
20,91.9290262925,0.83696590614,0.880952380952,0.327272727273
24,320.70128224,0.994258872513,0.909090909091,0.230769230769
13,75.0556190557,0.963088076209,0.888888888889,0.333333333333
24,90.6384277366,0.989237955414,0.844444444444,0.35593220339
21,85.1253332461,0.979833578415,0.857142857143,0.4
18,173.917766937,0.994131446086,0.769230769231,0.0
19,86.3841981473,1.0,1.0,0.0
23,170.849203434,0.823251894481,0.916666666667,0.0
30,77.6131182046,0.988698533844,1.0,0.5
17,42.483611631,0.984120790923,0.857142857143,0.5
22,63.8860289275,0.819210057683,0.875,0.0
25,73.6618657484,0.82348847569,0.625,0.375
28,726.463325256,0.981081214362,0.988165680473,0.388278388278
24,91.7735194746,0.953017081897,1.0,0.125
11,85.6977082756,0.608367247742,0.875,0.533333333333
24,150.737920917,0.994304999668,0.916666666667,0.214285714286
21,70.0518908268,0.80166410509,1.0,0.388888888889
20,81.8054023874,0.951508381611,0.916666666667,0.56
16,92.3789664059,0.732424690874,0.8125,0.133333333333
