23,82.8501885685,0.99535302194,0.875,0.125
50,56.9489366202,0.988706032204,0.833333333333,0.0
45,75.1369854668,0.996130115398,1.0,0.0
35,63.1120080353,0.99282291945,0.875,0.0
31,50.6058975106,0.980944293448,0.888888888889,0.529411764706
45,69.7311386314,0.999484329906,0.875,0.0
48,73.2733610752,0.998188844901,0.857142857143,0.142857142857
47,84.3001714638,1.0,0.5,0.0
36,89.5947711736,0.997083683261,0.875,0.416666666667
43,44.3072196586,0.9853394248,0.857142857143,0.538461538462
34,67.4301624863,0.994600949217,0.875,0.416666666667
47,86.4487792721,0.998152897351,0.8,0.0
38,48.3033400312,0.984290536054,1.0,0.333333333333
