38,62.1031485903,0.987957464565,0.75,0.666666666667
24,88.4540187204,0.989886623787,0.928571428571,0.133333333333
20,122.649929503,0.990955297444,1.0,0.0
24,123.265545628,0.987349077716,0.967741935484,0.285714285714
28,89.8074395482,0.613608553375,0.916666666667,0.266666666667
21,58.2267872282,0.960192690911,0.857142857143,0.684210526316
29,77.6415301219,0.997969432262,0.888888888889,0.0
22,111.645078186,0.994253673948,1.0,0.25
29,112.935339083,0.993374938339,0.791666666667,0.05
30,64.3932630008,0.994850658199,1.0,0.0
22,367.076570851,0.832993639901,0.970401691332,0.138836772983
23,95.9838408602,0.609685274475,0.695652173913,0.0588235294118
26,99.0166720502,0.981877175507,1.0,0.533333333333
25,108.5767821,0.963156606359,0.916666666667,0.3125
15,83.2540683576,0.936953848081,0.666666666667,0.384615384615
22,71.3857947086,0.991775337389,0.785714285714,0.0571428571429
22,119.762734185,0.97881796216,0.857142857143,0.142857142857
16,77.4167183078,0.938525628317,1.0,0.5
21,109.268915069,0.984730304185,0.954545454545,0.275862068966
19,99.7466233376,0.989082500558,0.857142857143,0.6
