25,107.286041309,0.996988546612,0.736842105263,0.0666666666667
23,113.353405384,0.997357168398,0.857142857143,0.142857142857
25,103.01569581,0.994803421327,1.0,0.666666666667
25,98.1790133083,0.994362129843,0.866666666667,0.0714285714286
23,196.537352253,0.993552541941,1.0,0.272727272727
25,133.386141215,0.994958900156,1.0,0.333333333333
19,57.1585759134,0.995164337616,0.777777777778,0.0
18,446.661073899,0.997592543678,0.888888888889,0.0
25,98.9941568648,0.99295732755,0.928571428571,0.380952380952
22,25.5510645038,0.92916260404,0.857142857143,0.5
20,131.441667352,0.994518443173,0.846153846154,0.0
25,130.418468282,0.993534633677,1.0,0.724137931034
18,85.0760135311,0.9964238368,1.0,0.6
25,120.333337414,0.996102766725,1.0,0.0
25,1556.44591751,0.995258833729,0.88,0.0
17,87.3686615087,0.891927846921,0.888888888889,0.384615384615
17,747.755230092,0.984106359323,0.987975951904,0.181063122924
19,181.371419008,0.993781530551,0.714285714286,0.0
25,93.7779244795,0.981260103063,1.0,0.181818181818
24,104.818221269,0.983616898131,0.9,0.357142857143
